DATE,USD/EURO,OIL,DOW JONES,J&J,AMOZON,APPLE,BERKSHIRE,GOOGLE,Volume,Close
8/3/17,0.8425,49.03,22026.09961,133.350006,986.919983,155.570007,178.990005,940.299988,3645020000,2472.159912
8/4/17,0.8495,49.58,22092.81055,133.179993,987.580017,156.389999,179.919998,945.789978,3235140000,2476.830078
8/7/17,0.8478,49.39,22118.41992,132.860001,992.27002,158.809998,178.039993,945.75,2931780000,2480.909912
8/8/17,0.8508,49.17,22085.33984,132.270004,989.840027,160.080002,176.429993,944.190002,3344640000,2474.919922
8/9/17,0.8505,49.56,22048.69922,133.229996,982.01001,161.059998,178.059998,940.080017,3308060000,2474.02002
8/10/17,0.8495,48.59,21844.00977,133.089996,956.919983,155.320007,176.360001,923.590027,3621070000,2438.209961
8/11/17,0.846,48.82,21858.32031,133.100006,967.98999,157.479996,175.339996,930.090027,3159930000,2441.320068
8/14/17,0.8489,47.59,21993.71094,133.479996,983.299988,159.850006,177.289993,938.929993,2822550000,2465.840088
8/15/17,0.8521,47.55,21998.99023,133.380005,982.73999,161.600006,177.470001,938.080017,2913100000,2464.610107
8/16/17,0.8498,46.78,22024.86914,134.169998,978.179993,160.949997,178.539993,944.27002,2953650000,2468.110107
8/17/17,0.8529,47.09,21750.73047,133.039993,960.570007,157.860001,177.160004,927.659973,3142620000,2430.01001
8/18/17,0.8502,48.51,21674.50977,132.630005,958.469971,157.5,177.559998,926.179993,3415680000,2425.550049
8/21/17,0.8464,47.37,21703.75,133.449997,953.289978,157.210007,178.339996,920.869995,2788150000,2428.370117
8/22/17,0.8502,47.64,21899.89063,134.699997,966.900024,159.779999,180.449997,940.400024,2777490000,2452.51001
8/23/17,0.8469,48.41,21812.08984,132.800003,958,159.979996,179.979996,942.580017,2785290000,2444.040039
8/24/17,0.8476,47.43,21783.40039,132.889999,952.450012,159.270004,178.429993,936.890015,2846590000,2438.969971
8/25/17,0.8387,47.87,21813.66992,131.679993,945.26001,159.860001,179.600006,930.5,2588780000,2443.050049
8/28/17,0.8348,46.57,21808.40039,131.740005,946.02002,161.470001,178.699997,928.130005,2677700000,2444.23999
8/29/17,0.8353,46.44,21865.36914,132.210007,954.059998,162.910004,178.619995,935.75,2737580000,2446.300049
8/30/17,0.8415,45.96,21892.42969,131.070007,967.590027,163.350006,180.350006,943.630005,2633660000,2457.590088
8/31/17,0.8397,47.23,21948.09961,132.369995,980.599976,164,181.160004,955.23999,3348110000,2471.649902
9/1/17,0.8433,47.29,21987.56055,131.029999,978.25,164.050003,180.729996,951.98999,2710730000,2476.550049
9/5/17,0.8394,48.66,21753.31055,129.899994,965.27002,162.080002,176.979996,941.47998,3490260000,2457.850098
9/6/17,0.8391,49.16,21807.64063,130.669998,967.799988,161.910004,176.789993,942.02002,3374410000,2465.540039
9/7/17,0.8317,49.09,21784.7793,132.190002,979.469971,161.259995,173.990005,949.890015,3353930000,2465.100098
9/8/17,0.8309,47.48,21797.78906,130.979996,965.900024,158.630005,175.5,941.409973,3302490000,2461.429932
9/11/17,0.8367,48.07,22057.36914,133.210007,977.960022,161.5,177.869995,943.289978,3291760000,2488.110107
9/12/17,0.8357,48.23,22118.85938,132.630005,982.580017,160.860001,178.630005,946.650024,3230920000,2496.47998
9/13/17,0.8413,49.3,22158.17969,132.449997,999.599976,159.649994,178.919998,950.440002,3368050000,2498.370117
9/14/17,0.839,49.89,22203.48047,134.179993,992.210022,158.279999,178.570007,940.130005,3414460000,2495.620117
9/15/17,0.8374,49.89,22268.33984,134.449997,986.789978,159.880005,179.889999,935.289978,4853170000,2500.22998
9/18/17,0.8366,49.91,22331.34961,135.380005,974.190002,158.669998,181.470001,929.75,3194300000,2503.870117
9/19/17,0.8337,49.48,22370.80078,135.220001,969.859985,158.729996,183.009995,936.859985,3249100000,2506.649902
9/20/17,0.8408,50.41,22412.58984,133.220001,973.210022,156.070007,183.820007,947.539978,3530010000,2508.23999
9/21/17,0.8374,50.55,22359.23047,131.75,964.650024,153.389999,183.160004,947.549988,2930860000,2500.600098
9/22/17,0.8369,50.66,22349.58984,131.389999,955.099976,151.889999,181.860001,943.26001,2865960000,2502.219971
9/25/17,0.844,52.22,22296.08984,131.169998,939.789978,150.550003,182.520004,934.280029,3297890000,2496.659912
9/26/17,0.8479,51.88,22284.32031,130.940002,938.599976,153.139999,181.860001,937.429993,3043110000,2496.840088
9/27/17,0.8515,52.14,22340.71094,129.75,950.869995,154.229996,183.270004,959.900024,3456030000,2507.040039
9/28/17,0.8485,51.56,22381.19922,129.470001,956.400024,153.279999,183.210007,964.809998,3168620000,2510.060059
9/29/17,0.8465,51.67,22405.08984,130.009995,961.349976,154.119995,183.320007,973.719971,3211920000,2519.360107
10/2/17,0.8523,50.58,22557.59961,131.220001,959.190002,153.809998,185.410004,967.469971,3199730000,2529.120117
10/3/17,0.8515,50.42,22641.66992,132.100006,957.099976,154.479996,185.669998,972.080017,3068850000,2534.580078
10/4/17,0.8503,49.98,22661.64063,132.889999,965.450012,153.479996,185.830002,966.780029,3017120000,2537.73999
10/5/17,0.8539,50.79,22775.39063,133.190002,980.849976,155.389999,187.119995,985.190002,3045120000,2552.070068
10/6/17,0.8522,49.29,22773.66992,133.220001,989.580017,155.300003,187.429993,993.640015,2884570000,2549.330078
10/9/17,0.8518,49.58,22761.07031,133.449997,990.98999,155.839996,187.5,992.309998,2483970000,2544.72998
10/10/17,0.847,50.92,22830.67969,133.899994,987.200012,155.899994,188,987.799988,2960500000,2550.639893
10/11/17,0.8433,51.3,22872.89063,136.649994,995,156.550003,187.460007,1005.650024,2976090000,2555.23999
10/12/17,0.8452,50.6,22841.00977,136.830002,1000.929993,156,186.300003,1005.650024,3151510000,2550.929932
10/13/17,0.8458,51.45,22871.7207,136.429993,1002.940002,156.990005,187.369995,1007.869995,3149440000,2553.169922
10/16/17,0.8477,51.87,22956.96094,136.119995,1006.340027,159.880005,187.960007,1009.349976,2916020000,2557.639893
10/17/17,0.8499,51.88,22997.43945,140.789993,1009.130005,160.470001,187.389999,1011,2889390000,2559.360107
10/18/17,0.8484,52.04,23157.59961,140.679993,997,159.759995,187.850006,1012.73999,2998090000,2561.26001
10/19/17,0.8438,51.29,23163.03906,142.039993,986.609985,155.979996,187.210007,1001.840027,2990710000,2562.100098
10/20/17,0.8485,51.47,23328.63086,142.399994,982.909973,156.25,189.039993,1005.070007,3384650000,2575.209961
10/23/17,0.8511,51.9,23273.96094,143.619995,966.299988,156.169998,189.389999,985.539978,3211710000,2564.97998
10/24/17,0.8502,52.47,23441.75977,141.639999,975.900024,157.100006,189.779999,988.48999,3427330000,2569.129883
10/25/17,0.8466,52.18,23329.46094,142.360001,972.909973,156.410004,188.710007,991.460022,3874510000,2557.149902
10/26/17,0.8583,52.64,23400.85938,141.809998,972.429993,157.410004,188.610001,991.419983,3869050000,2560.399902
10/27/17,0.8613,53.9,23434.18945,141.779999,1100.949951,163.050003,188.589996,1033.670044,3887110000,2581.070068
10/30/17,0.8582,54.15,23348.74023,140,1110.849976,166.720001,187.850006,1033.130005,3658870000,2572.830078
10/31/17,0.8587,54.38,23377.24023,139.410004,1105.280029,169.039993,186.940002,1033.040039,3827230000,2575.26001
11/1/17,0.8607,54.3,23435.00977,139.979996,1103.680054,166.889999,187.169998,1042.599976,3813180000,2579.360107
11/2/17,0.8578,54.54,23516.25977,139.929993,1094.219971,168.110001,188.610001,1042.969971,4048270000,2579.850098
11/3/17,0.8614,55.64,23539.18945,140.080002,1111.599976,172.5,187.270004,1049.98999,3567710000,2587.840088
11/6/17,0.8613,57.35,23548.41992,139.759995,1120.660034,174.25,186.679993,1042.680054,3539080000,2591.129883
11/7/17,0.8631,57.2,23557.23047,139.770004,1123.170044,174.809998,186.300003,1052.390015,3809650000,2590.639893
11/8/17,0.8624,56.81,23563.35938,141.320007,1132.880005,176.240005,184.600006,1058.290039,3899360000,2594.379883
11/9/17,0.859,57.17,23461.93945,140.350006,1129.130005,175.880005,184.490005,1047.719971,3831610000,2584.620117
11/10/17,0.8572,56.74,23422.21094,139.559998,1125.349976,174.669998,183.679993,1044.150024,3486910000,2582.300049
11/13/17,0.8571,56.76,23439.69922,139.759995,1129.170044,173.970001,184.399994,1041.199951,3402930000,2584.840088
11/14/17,0.8476,55.7,23409.4707,139.490005,1136.839966,171.339996,183.339996,1041.640015,3641760000,2578.870117
11/15/17,0.8481,55.33,23271.2793,139.100006,1126.689941,169.080002,181.809998,1036.410034,3558890000,2564.620117
11/16/17,0.8496,55.14,23458.35938,138.869995,1137.290039,171.100006,182.050003,1048.469971,3312710000,2585.639893
11/17/17,0.8478,56.55,23358.24023,138,1129.880005,170.149994,181.059998,1035.890015,3300160000,2578.850098
11/20/17,0.8524,56.09,23430.33008,137.929993,1126.310059,169.979996,181.630005,1034.660034,3003540000,2582.139893
11/21/17,0.8519,56.83,23590.83008,138.339996,1139.48999,173.139999,183.179993,1050.300049,3332720000,2599.030029
11/22/17,0.8458,58.02,23526.17969,137.289993,1156.160034,174.960007,182.559998,1051.920044,2762950000,2597.080078
11/24/17,0.8382,58.95,23557.99023,138.009995,1186,174.970001,182.360001,1056.52002,1349780000,2602.419922
11/27/17,0.8405,58.11,23580.7793,138.100006,1195.829956,174.089996,183.490005,1072.01001,3006860000,2601.419922
11/28/17,0.8445,57.99,23836.71094,140.020004,1193.599976,173.070007,187.539993,1063.290039,3488420000,2627.040039
11/29/17,0.844,57.3,23940.67969,139.809998,1161.27002,169.479996,189.850006,1037.380005,4078280000,2626.070068
11/30/17,0.84,57.4,24272.34961,139.330002,1176.75,171.850006,193.009995,1036.170044,4938490000,2647.580078
12/1/17,0.8409,58.36,24231.58984,139.979996,1162.349976,171.050003,194.559998,1025.069946,3942320000,2642.219971
12/4/17,0.8427,57.47,24290.05078,139.009995,1133.949951,169.800003,196.960007,1011.869995,4023150000,2639.439941
12/5/17,0.8456,57.62,24180.64063,139.669998,1141.569946,169.639999,196.070007,1019.599976,3539040000,2629.570068
12/6/17,0.8478,55.96,24140.91016,141.059998,1152.349976,169.009995,196.009995,1032.719971,3229000000,2629.27002
12/7/17,0.8494,56.69,24211.48047,140.009995,1159.790039,169.320007,196.339996,1044.569946,3292400000,2636.97998
12/8/17,0.85,57.36,24329.16016,140.589996,1162,169.369995,196.440002,1049.380005,3106150000,2651.5
12/11/17,0.8497,57.99,24386.0293,141.139999,1168.920044,172.669998,196.699997,1051.969971,3091950000,2659.98999
12/12/17,0.8517,57.14,24504.80078,142.600006,1165.079956,171.699997,199.070007,1048.77002,3555680000,2664.110107
12/13/17,0.8456,56.6,24585.42969,142.889999,1164.130005,172.270004,197.399994,1051.390015,3542370000,2662.850098
12/14/17,0.849,57.04,24508.66016,141.649994,1174.26001,172.220001,196.660004,1057.469971,3430030000,2652.01001
12/15/17,0.8508,57.3,24651.74023,142.460007,1179.140015,173.970001,197.779999,1072,5723920000,2675.810059
12/18/17,0.8488,57.16,24792.19922,141.800003,1190.579956,176.419998,199.339996,1085.089966,3724660000,2690.159912
12/19/17,0.8446,57.46,24754.75,141.779999,1187.380005,174.539993,197.910004,1079.780029,3368590000,2681.469971
12/20/17,0.8424,58.09,24726.65039,141.160004,1177.619995,174.350006,197.789993,1073.560059,3241030000,2679.25
12/21/17,0.8422,58.36,24782.28906,141.059998,1174.76001,175.009995,198.889999,1070.849976,3273390000,2684.570068
12/22/17,0.8433,58.47,24754.06055,140.119995,1168.359985,175.009995,197.919998,1068.859985,2399830000,2683.340088
12/26/17,0.8433,59.97,24746.21094,140.089996,1176.76001,170.570007,197.570007,1065.849976,1968780000,2680.5
12/27/17,0.8411,59.64,24774.30078,140.570007,1182.26001,170.600006,198.690002,1060.199951,2202080000,2682.620117
12/28/17,0.8374,59.84,24837.50977,140.559998,1186.099976,171.080002,199.559998,1055.949951,2153330000,2687.540039
12/29/17,0.8335,60.42,24719.2207,139.720001,1169.469971,169.229996,198.220001,1053.400024,2443490000,2673.610107
1/2/18,0.8293,60.37,24824.00977,139.229996,1189.01001,172.259995,197.220001,1073.209961,3367250000,2695.810059
1/3/18,0.8323,61.63,24922.67969,140.559998,1204.199951,172.229996,199.789993,1091.52002,3538660000,2713.060059
1/4/18,0.8286,62.01,25075.13086,140.550003,1209.589966,173.029999,200.690002,1095.76001,3695260000,2723.98999
1/5/18,0.8313,61.44,25295.86914,141.710007,1229.140015,175,201.419998,1110.290039,3236620000,2743.149902
1/8/18,0.8357,61.73,25283,141.889999,1246.869995,174.350006,202.740005,1114.209961,3242650000,2747.709961
1/9/18,0.8377,62.96,25385.80078,144.139999,1252.699951,174.330002,203.020004,1112.790039,3453480000,2751.290039
1/10/18,0.837,63.57,25369.13086,143.970001,1254.329956,174.289993,205.610001,1110.140015,3576350000,2748.22998
1/11/18,0.8311,63.8,25574.73047,144.789993,1276.680054,175.279999,206.690002,1112.050049,3641320000,2767.560059
1/12/18,0.8206,64.3,25803.18945,145.759995,1305.199951,177.089996,210.160004,1130.650024,3573970000,2786.23999
1/16/18,0.8156,63.73,25792.85938,146.860001,1304.859985,176.190002,210.289993,1130.699951,4325970000,2776.419922
1/17/18,0.8206,63.97,26115.65039,146.979996,1295,179.100006,214.160004,1139.099976,3778050000,2802.560059
1/18/18,0.8171,63.95,26017.81055,146.919998,1293.319946,179.259995,213.190002,1135.969971,3681470000,2798.030029
1/19/18,0.8182,63.37,26071.7207,147.360001,1294.579956,178.460007,213.25,1143.5,3639430000,2810.300049
1/22/18,0.8155,63.49,26214.59961,148.139999,1327.310059,177,215.970001,1164.160034,3471780000,2832.969971
1/23/18,0.8131,64.47,26210.81055,141.830002,1362.540039,177.039993,215.559998,1176.170044,3519650000,2839.129883
1/24/18,0.806,65.61,26252.11914,142.070007,1357.51001,174.220001,215.610001,1171.290039,4014070000,2837.540039
1/25/18,0.8067,65.51,26392.78906,144.399994,1377.949951,171.110001,215.100006,1182.140015,3835150000,2839.25
1/26/18,0.8051,66.14,26616.71094,145.330002,1402.050049,171.509995,217.190002,1187.560059,3443230000,2872.870117
1/29/18,0.8076,65.56,26439.48047,143.679993,1417.680054,167.960007,215.460007,1186.47998,3573830000,2853.530029
1/30/18,0.8064,64.5,26076.89063,142.429993,1437.819946,166.970001,214.410004,1177.369995,3990650000,2822.429932
1/31/18,0.8051,64.73,26149.39063,138.190002,1450.890015,167.429993,214.380005,1182.219971,4261280000,2823.810059
2/1/18,0.7994,65.8,26186.71094,140.020004,1390,167.779999,217.25,1181.589966,3938450000,2821.97998
2/2/18,0.8025,65.45,25520.96094,137.679993,1429.949951,160.5,209.119995,1119.199951,4301130000,2762.129883
2/5/18,0.8085,64.15,24345.75,130.389999,1390,156.490005,196.800003,1062.390015,5283460000,2648.939941
2/6/18,0.8079,63.39,24912.76953,131.830002,1442.839966,163.029999,201.240005,1084.430054,5891660000,2695.139893
2/7/18,0.8154,61.79,24893.34961,131.419998,1416.780029,159.539993,200.369995,1055.410034,4626570000,2681.659912
2/8/18,0.8165,61.15,23860.46094,126.360001,1350.5,155.149994,191.419998,1007.710022,5305440000,2581
2/9/18,0.8174,59.2,24190.90039,129.529999,1339.599976,156.410004,196.020004,1046.27002,5680070000,2619.550049
2/12/18,0.8135,59.29,24601.26953,130.270004,1386.22998,162.710007,198.889999,1054.560059,4055790000,2656
2/13/18,0.8096,59.19,24640.44922,129.960007,1414.51001,164.339996,197.990005,1054.140015,3472870000,2662.939941
2/14/18,0.8032,60.6,24893.49023,129.669998,1451.050049,167.369995,200.539993,1072.699951,4003740000,2698.629883
2/15/18,0.7996,61.34,25200.36914,131.229996,1461.76001,172.990005,203.899994,1091.359985,3684910000,2731.199951
2/16/18,0.8061,61.68,25219.38086,133.149994,1448.689941,172.429993,203.789993,1095.5,3637460000,2732.219971
2/20/18,0.8105,61.9,24964.75,130.869995,1468.349976,171.850006,203.050003,1103.589966,3627610000,2716.26001
2/21/18,0.8141,61.68,24797.7793,129.910004,1482.920044,171.070007,201.020004,1113.75,3779400000,2701.330078
2/22/18,0.811,62.77,24962.48047,129.910004,1485.339966,172.5,200.729996,1109.900024,3701270000,2703.959961
2/23/18,0.8135,63.55,25309.99023,132.020004,1500,175.5,202.759995,1128.089966,3189190000,2747.300049
2/26/18,0.8119,63.91,25709.26953,132.070007,1521.949951,178.970001,210.619995,1143.699951,3424650000,2779.600098
2/27/18,0.8175,63.01,25410.0293,131.669998,1511.97998,178.389999,209.660004,1117.51001,3745080000,2744.280029
2/28/18,0.82,61.64,25029.19922,129.880005,1512.449951,178.119995,207.199997,1103.920044,4230660000,2713.830078
3/1/18,0.8152,60.99,24608.98047,127.279999,1493.449951,175,201.529999,1071.410034,4503970000,2677.669922
3/2/18,0.8118,61.25,24538.06055,128.820007,1500.25,176.210007,201.339996,1084.140015,3882450000,2691.25
3/5/18,0.8106,62.57,24874.75977,129.789993,1523.609985,176.820007,203.240005,1094.76001,3710810000,2720.939941
3/6/18,0.8062,62.6,24884.11914,128.220001,1537.640015,176.669998,204.550003,1100.900024,3370690000,2728.120117
3/7/18,0.8057,61.15,24801.35938,129.039993,1545,175.029999,204.300003,1115.040039,3393270000,2726.800049
3/8/18,0.8122,60.12,24895.21094,132.059998,1551.859985,176.940002,205.289993,1129.380005,3212320000,2738.969971
3/9/18,0.8125,62.04,25335.74023,133.800003,1578.890015,179.979996,212.940002,1160.839966,3364100000,2786.570068
3/12/18,0.8107,61.36,25178.60938,132.630005,1598.390015,181.720001,211.820007,1165.930054,3185020000,2783.02002
3/13/18,0.8071,60.71,25007.0293,134.350006,1588.180054,179.970001,209.130005,1139.910034,3301650000,2765.310059
3/14/18,0.8086,60.96,24758.11914,132.320007,1591,178.440002,206.990005,1148.890015,3391360000,2749.47998
3/15/18,0.8127,61.19,24873.66016,133.059998,1582.319946,178.649994,207.820007,1150.609985,3500330000,2747.330078
3/16/18,0.8137,62.34,24946.50977,133.679993,1571.680054,178.020004,206.960007,1134.420044,5372340000,2752.01001
3/19/18,0.8107,62.06,24610.91016,130.240005,1544.930054,175.300003,203.990005,1100.069946,3302130000,2712.919922
3/20/18,0.8168,63.4,24727.26953,131.210007,1586.51001,175.240005,204.75,1095.800049,3261030000,2716.939941
3/21/18,0.8105,65.17,24682.31055,131.190002,1581.859985,171.270004,204.830002,1094,3415510000,2711.929932
3/22/18,0.8128,64.3,23957.89063,127.379997,1544.920044,168.850006,197.630005,1053.150024,3739800000,2643.689941
3/23/18,0.8095,65.88,23533.19922,125.099998,1495.560059,164.940002,192.460007,1026.550049,3815080000,2588.26001
3/26/18,0.8037,65.55,24202.59961,127.389999,1555.859985,172.770004,199.339996,1054.089966,3511100000,2658.550049
3/27/18,0.8063,65.25,23857.71094,127.209999,1497.050049,168.339996,196.149994,1006.940002,3706350000,2612.620117
3/28/18,0.8125,64.38,23848.41992,127.449997,1431.420044,166.479996,196.669998,1005.179993,3864500000,2605
3/29/18,0.8129,64.94,24103.10938,128.149994,1447.339966,167.779999,199.479996,1037.140015,3565990000,2640.870117
4/2/18,0.8128,63.01,23644.18945,124.559998,1371.98999,166.679993,195,1012.630005,3598520000,2581.879883
4/3/18,0.8149,63.51,24033.35938,128.350006,1392.050049,168.389999,197.960007,1018.679993,3392810000,2614.449951
4/4/18,0.8145,63.37,24264.30078,130.410004,1410.569946,171.610001,200.110001,1029.709961,3350340000,2644.689941
4/5/18,0.817,63.54,24505.2207,130.710007,1451.75,172.800003,200.850006,1032.640015,3178970000,2662.840088
4/6/18,0.8142,62.06,23932.75977,128.100006,1405.22998,168.380005,195.490005,1009.950012,3299700000,2604.469971
4/9/18,0.8116,63.42,23979.09961,129.479996,1406.079956,170.050003,195.330002,1020.090027,3062960000,2613.159912
4/10/18,0.8094,65.51,24408,130.25,1436.219971,173.25,197.800003,1036.5,3543930000,2656.870117
4/11/18,0.8086,66.82,24189.44922,129.630005,1427.050049,172.440002,195.220001,1025.060059,3020760000,2642.189941
4/12/18,0.8113,67.07,24483.05078,130.429993,1448.5,174.139999,198.130005,1037.290039,3021320000,2663.98999
4/13/18,0.8109,67.39,24360.14063,130.619995,1430.790039,174.729996,197,1036.040039,2960910000,2656.300049
4/16/18,0.8078,66.22,24573.03906,131.759995,1441.5,175.820007,198.220001,1046.099976,3019700000,2677.840088
4/17/18,0.8084,66.52,24786.63086,130.539993,1503.829956,178.240005,199.270004,1079.359985,3234360000,2706.389893
4/18/18,0.8082,68.47,24748.07031,127.720001,1527.839966,177.839996,199.509995,1075.390015,3383410000,2708.639893
4/19/18,0.8099,68.29,24664.89063,127.550003,1556.910034,172.800003,200.380005,1089.449951,3349370000,2693.129883
4/20/18,0.8138,68.38,24462.93945,126.660004,1527.48999,165.720001,200.130005,1077.319946,3388590000,2670.139893
4/23/18,0.819,68.64,24448.68945,126.830002,1517.859985,165.240005,199.419998,1073.810059,3017480000,2670.290039
4/24/18,0.8175,67.7,24024.13086,126.190002,1460.089966,162.940002,196.800003,1022.640015,3706740000,2634.560059
4/25/18,0.8223,68.05,24083.83008,126.760002,1460.170044,163.649994,196.800003,1022.98999,3499440000,2639.399902
4/26/18,0.8263,68.19,24322.33984,128.009995,1517.959961,164.220001,197.029999,1043.310059,3665720000,2666.939941
4/27/18,0.8244,68.1,24311.18945,128.270004,1572.619995,162.320007,197.229996,1031.449951,3219030000,2669.909912
4/30/18,0.8279,68.57,24163.15039,126.489998,1566.130005,165.259995,193.729996,1018.580017,3734530000,2648.050049
5/1/18,0.8338,67.25,24099.05078,126.010002,1582.26001,169.100006,195.110001,1040.75,3559850000,2654.800049
5/2/18,0.8367,67.93,23924.98047,123.5,1569.680054,176.570007,193.309998,1026.050049,4010770000,2635.669922
5/3/18,0.8341,68.43,23930.15039,123.029999,1572.079956,176.889999,191.610001,1026.300049,3851470000,2629.72998
5/4/18,0.8361,69.72,24262.50977,124.190002,1580.949951,183.830002,195.639999,1051,3327220000,2663.419922
5/7/18,0.8387,70.73,24357.32031,123.589996,1600.140015,185.160004,197.059998,1059.459961,3237960000,2672.629883
5/8/18,0.8428,69.06,24360.21094,122.610001,1592.390015,186.050003,196.240005,1058.589966,3717570000,2671.919922
5/9/18,0.8438,71.14,24542.53906,123.510002,1608,187.360001,199.869995,1088.949951,3909500000,2697.790039
5/10/18,0.8393,71.36,24739.5293,125.349998,1609.079956,190.039993,201.199997,1105.469971,3333050000,2723.070068
5/11/18,0.8373,70.7,24831.16992,127.239998,1602.910034,188.589996,199.300003,1103.380005,2862700000,2727.719971
5/14/18,0.8385,70.96,24899.41016,126.059998,1601.540039,188.149994,199.179993,1106.599976,2972660000,2730.129883
5/15/18,0.8448,71.31,24706.41016,125.129997,1576.119995,186.440002,197.360001,1084.869995,3290680000,2711.449951
5/16/18,0.8469,71.49,24768.92969,125.349998,1587.280029,188.179993,197.830002,1084.089966,3202670000,2722.459961
5/17/18,0.8478,71.49,24713.98047,123.849998,1581.76001,186.990005,197.490005,1081.26001,3475400000,2720.129883
5/18/18,0.8491,71.28,24715.08984,124.239998,1574.369995,186.309998,196.059998,1069.640015,3368690000,2712.969971
5/21/18,0.8481,72.24,25013.28906,123.720001,1585.459961,187.630005,197.910004,1084.01001,3019890000,2733.01001
5/22/18,0.8489,72.13,24834.41016,122.910004,1581.400024,187.160004,198.130005,1075.310059,3366310000,2724.439941
5/23/18,0.855,71.84,24886.81055,123.449997,1601.859985,188.360001,195.949997,1085.959961,3326290000,2733.290039
5/24/18,0.8532,70.71,24811.75977,122.25,1603.069946,188.149994,194.830002,1085.449951,3256030000,2727.76001
5/25/18,0.8582,67.88,24753.08984,121.470001,1610.150024,188.580002,194.149994,1084.079956,2995260000,2721.330078
5/29/18,0.8666,66.73,24361.44922,119.400002,1612.869995,187.899994,189.869995,1068.069946,3736890000,2689.860107
5/30/18,0.8575,68.21,24667.7793,120.970001,1624.890015,187.5,194.100006,1077.469971,3561050000,2724.01001
5/31/18,0.8552,67.04,24415.83984,119.620003,1629.619995,186.869995,191.529999,1100,4235370000,2705.27002
6/1/18,0.8576,65.81,24635.21094,121.260002,1641.540039,190.240005,192.229996,1135,3684130000,2734.620117
6/4/18,0.8548,64.75,24813.68945,121.949997,1665.27002,191.830002,191.300003,1153.040039,3376510000,2746.870117
6/5/18,0.8534,65.52,24799.98047,121.480003,1696.349976,193.309998,190.770004,1151.02002,3517790000,2748.800049
6/6/18,0.8494,64.73,25146.39063,122.790001,1695.75,193.979996,193.990005,1146.949951,3651640000,2772.350098
6/7/18,0.8476,65.95,25241.41016,123.330002,1689.300049,193.460007,195.570007,1134.420044,3711330000,2770.370117
6/8/18,0.8498,65.74,25316.5293,124.059998,1683.98999,191.699997,196.009995,1132.709961,3123210000,2779.030029
6/11/18,0.8487,66.1,25322.31055,122.660004,1689.119995,191.229996,195.330002,1140.900024,3232330000,2782
6/12/18,0.8515,66.36,25320.73047,122.540001,1698.75,192.279999,195.270004,1148.189941,3401010000,2786.850098
6/13/18,0.8481,66.64,25201.19922,122.629997,1704.859985,190.699997,194.550003,1144.22998,3779230000,2775.629883
6/14/18,0.8643,66.89,25175.31055,122.410004,1723.859985,190.800003,192.5,1160.109985,3526890000,2782.48999
6/15/18,0.8614,65.06,25090.48047,122.610001,1715.969971,188.839996,191.759995,1159.27002,5428790000,2779.659912
6/18/18,0.8603,65.85,24987.4707,121.32,1723.790039,188.740005,191.110001,1183.579956,3287150000,2773.75
6/19/18,0.8629,65.07,24700.21094,122.57,1734.780029,185.690002,190.350006,1178.689941,3661470000,2762.590088
6/20/18,0.8641,66.22,24657.80078,122.040001,1750.079956,186.5,189.5,1184.069946,3327600000,2767.320068
6/21/18,0.8619,65.54,24461.69922,121.449997,1730.219971,185.460007,188.860001,1169.439941,3300060000,2749.76001
6/22/18,0.8579,68.58,24580.89063,122.839996,1715.670044,184.919998,188.910004,1169.290039,5450550000,2754.879883
6/25/18,0.8545,68.08,24252.80078,122.589996,1663.150024,182.169998,186.729996,1139.280029,3655080000,2717.070068
6/26/18,0.8586,70.53,24283.10938,122.349998,1691.089966,184.429993,186.440002,1132.619995,3555090000,2723.060059
6/27/18,0.8656,72.76,24117.58984,121.610001,1660.51001,184.160004,184.910004,1116.939941,3776090000,2699.629883
6/28/18,0.8643,73.45,24216.05078,122,1701.449951,185.5,187.089996,1126.780029,3428140000,2716.310059
6/29/18,0.8558,74.15,24271.41016,121.339996,1699.800049,185.110001,186.649994,1129.189941,3565620000,2718.370117
7/2/18,0.8591,73.94,24307.17969,121.580002,1713.780029,187.179993,187.830002,1142.109985,3073650000,2726.709961
7/3/18,0.8579,74.14,24174.82031,122.709999,1693.959961,183.919998,186.020004,1116.280029,1911470000,2713.219971
7/5/18,0.8554,72.94,24356.74023,125,1699.72998,185.399994,187.5,1141.290039,2953420000,2736.610107
7/6/18,0.8512,73.8,24456.48047,125.75,1710.630005,187.970001,187.559998,1155.079956,2554780000,2759.820068
7/9/18,0.8509,73.85,24776.58984,126.050003,1739.02002,190.580002,189.639999,1167.280029,3050040000,2784.169922
7/10/18,0.8515,74.11,24919.66016,127.379997,1743.069946,190.350006,189.899994,1167.140015,3063850000,2793.840088
7/11/18,0.8567,70.38,24700.44922,126.239998,1755,187.880005,189.910004,1171.459961,2964740000,2774.02002
7/12/18,0.8567,70.33,24924.89063,127.760002,1796.619995,191.029999,189.960007,1201.26001,2821690000,2798.290039
7/13/18,0.8558,71.01,25019.41016,125.93,1813.030029,191.330002,190.960007,1204.420044,2614000000,2801.310059
7/16/18,0.8539,68.06,25064.35938,124.690002,1822.48999,190.910004,192,1196.51001,2812230000,2798.429932
7/17/18,0.8576,68.08,25119.89063,129.110001,1843.930054,191.449997,190.410004,1213.079956,3050730000,2809.550049
7/18/18,0.8592,68.76,25199.28906,127.800003,1842.920044,190.399994,200.440002,1212.910034,3089780000,2815.620117
